,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
26300,LYVE_FOLR_Macrophages,Pericyte_1,Ligand,Receptor,VEGFA,NRP1,0.9040277
26303,vSMCs_2,perivascular_fibroblasts,Ligand,Receptor,MFGE8,PDGFRB,0.9039685
26304,vCM_4,Fib_0,Ligand,Receptor,HSP90B1,LRP1,0.90395033
26305,LYVE_PLTP_Macrophages,perivascular_fibroblasts,Ligand,Receptor,PLTP,ABCA1,0.9039246
26307,vCM_4,perivascular_fibroblasts,Ligand,Receptor,SPTAN1,PTPRA,0.90388894
26308,Myofib,CCL18_Macrophages,Ligand,Receptor,CCN2,LRP1,0.9038701
26309,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,JAM3,ITGB1,0.90386903
26310,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,VWF,ITGB1,0.90386903
26312,Arterial_Endo,SPP1_Macrophages,Ligand,Receptor,HSPG2,FGFR1,0.90382415
26314,intermediate_CM,Endocardial_Endo,Ligand,Receptor,VEGFA,ITGAV,0.90377396
26315,vSMCs_2,vCM_3,Ligand,Receptor,LAMB1,ITGA3_ITGB1,0.90375614
26319,Fib_SCARA5,Pericyte_1,Ligand,Receptor,HGF,NRP1,0.9037094
26320,Fib_0,Fib_0,Ligand,Receptor,VEGFA,NRP1,0.9037065
26322,intermediate_CM,prolif,Ligand,Receptor,ST6GAL1,EGFR,0.90366197
26325,intermediate_CM,vSMCs_1,Ligand,Receptor,ADAM23,ITGB3,0.90363234
26326,Adipo,healthy_CM,Ligand,Receptor,COL4A2,ITGA1_ITGB1,0.9036198
26327,NK,intermediate_CM,Ligand,Receptor,EDIL3,ITGAV,0.9035725
26328,Lymphatic_Endo,intermediate_CM,Ligand,Receptor,VWF,ITGB1,0.9035587
26329,Arterial_Endo,NK,Ligand,Receptor,HSPG2,ITGB1,0.90350884
26330,NK,healthy_CM,Ligand,Receptor,CALM1,PDE1A,0.9035042
26331,Fib_3,intermediate_CM,Ligand,Receptor,CXCL12,ITGAV,0.9035037
26332,Endocardial_Endo,Pericyte_1,Ligand,Receptor,HSPG2,ITGB1,0.9034828
26340,prolif,healthy_CM,Ligand,Receptor,LAMB1,ITGA7_ITGB1,0.9034427
26341,prolif,healthy_CM,Ligand,Receptor,LAMB1,ITGA9_ITGB1,0.9034427
26343,Lymphatic_Endo,healthy_CM,Ligand,Receptor,CALM1,PDE1A,0.9033927
26344,intermediate_CM,Arterial_Endo,Ligand,Receptor,THBS1,PTPRJ,0.9033803
26345,LYVE_FOLR_Macrophages,Monocytes,Ligand,Receptor,THBS1,PTPRJ,0.9033742
26346,prolif,Capillary_Endo,Ligand,Receptor,MAML2,NOTCH4,0.90336
26347,SPP1_Macrophages,vSMCs_2,Ligand,Receptor,THBS2,NOTCH3,0.9033382
26348,Fib_0,intermediate_CM,Ligand,Receptor,THBS1,SCARB1,0.903319
26349,intermediate_CM,Adipo,Ligand,Receptor,VEGFA,ITGAV,0.90329766
26350,perivascular_fibroblasts,intermediate_CM,Ligand,Receptor,LAMA3,ITGA9_ITGB1,0.9032967
26351,LYVE_PLTP_Macrophages,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.9032927
26353,CD8,perivascular_fibroblasts,Ligand,Receptor,MAML2,NOTCH3,0.9032867
26355,Fib_0,Fib_0,Ligand,Receptor,IL1RAPL1,PTPRS,0.9032062
26358,Capillary_Endo,intermediate_CM,Ligand,Receptor,ADAM15,ITGAV,0.90318763
26359,SPP1_Macrophages,SPP1_Macrophages,Ligand,Receptor,THBS1,LRP1,0.903175
26365,vSMCs_1,Monocytes,Ligand,Receptor,SLIT3,ROBO1,0.9031596
26366,Fib_SCARA5,Lymphatic_Endo,Ligand,Receptor,LAMB1,CD44,0.90313554
26367,Capillary_Endo,intermediate_CM,Ligand,Receptor,HSPG2,LRP1,0.9031085
26370,healthy_CM,Fib_SCARA5,Ligand,Receptor,ST6GAL1,EGFR,0.90307003
26371,Myofib,Lymphatic_Endo,Ligand,Receptor,COL6A1,ITGA6,0.9030357
26373,vSMCs_2,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,0.9030274
26375,intermediate_CM,Fib_SCARA5,Ligand,Receptor,VEGFA,ITGB1,0.9030071
26378,Lymphatic_Endo,Fib_SCARA5,Ligand,Receptor,TFPI,LRP1,0.9029397
26379,Pericyte_1,vCM_4,Ligand,Receptor,ADAM9,ITGAV,0.90292287
26381,Myofib,SPP1_Macrophages,Ligand,Receptor,COL6A2,CD44,0.90290296
26382,LYVE_PLTP_Macrophages,damaged_CM,Ligand,Receptor,SPP1,ITGAV_ITGB1,0.902898
26383,CCL18_Macrophages,Lymphatic_Endo,Ligand,Receptor,F13A1,ITGA9,0.90288407
26385,perivascular_fibroblasts,vCM_4,Ligand,Receptor,TNC,ITGA9_ITGB1,0.90277773
26386,Monocytes,Monocytes,Ligand,Receptor,HMGB1,CD163,0.90277696
26387,healthy_CM,vSMCs_1,Ligand,Receptor,COL4A2,ITGB5,0.9027732
26388,Monocytes,vCM_4,Ligand,Receptor,THBS1,PTPRJ,0.9027377
26392,Endocardial_Endo,Adipo,Ligand,Receptor,HSPG2,FGFR1,0.9026977
26394,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,EGF,NRP1,0.9026669
26396,intermediate_CM,Adipo,Ligand,Receptor,NID1,PTPRF,0.9025223
26397,Pericyte_2,vCM_4,Ligand,Receptor,TFPI,SDC4,0.9025
26398,Fib_0,Fib_SCARA5,Ligand,Receptor,THBS2,CD47,0.90248775
26399,Arterial_Endo,Venous_Endo,Ligand,Receptor,HSPG2,LRP1,0.90248686
26401,intermediate_CM,Fib_3,Ligand,Receptor,THBS1,LRP1,0.90240544
26403,Myofib,damaged_CM,Ligand,Receptor,EDIL3,ITGAV,0.90237707
26404,Myofib,Myofib,Ligand,Receptor,COL6A1,ITGA11_ITGB1,0.9023769
26405,intermediate_CM,Endocardial_Endo,Ligand,Receptor,VEGFA,ITGA9,0.90234536
26406,Mast,Mast,Ligand,Receptor,THBS1,PTPRJ,0.90234375
26407,Venous_Endo,Mast,Ligand,Receptor,B2M,TFRC,0.90233994
26408,Lymphatic_Endo,healthy_CM,Ligand,Receptor,APP,LRP1,0.9023016
26409,Arterial_Endo,perivascular_fibroblasts,Ligand,Receptor,HSPG2,DAG1,0.90223765
26410,perivascular_fibroblasts,vCM_4,Ligand,Receptor,SPTAN1,PTPRA,0.90222204
26411,Fib_0,damaged_CM,Ligand,Receptor,THBS1,ITGA6,0.90219134
26413,SPP1_Macrophages,perivascular_fibroblasts,Ligand,Receptor,SPP1,ITGAV_ITGB1,0.9021714
26414,Arterial_Endo,damaged_CM,Ligand,Receptor,ADAM17,ITGB1,0.90215963
26415,Fib_0,Mast,Ligand,Receptor,THBS1,CD47,0.9021492
26418,Fib_SCARA5,perivascular_fibroblasts,Ligand,Receptor,C3,NRP1,0.902139
26422,healthy_CM,NK,Ligand,Receptor,LAMA4,CD44,0.90205204
26423,perivascular_fibroblasts,Adipo,Ligand,Receptor,IL1RAPL1,PTPRS,0.90198445
26424,Myofib,intermediate_CM,Ligand,Receptor,PSAP,SORT1,0.9019574
26425,Mast,LYVE_FOLR_Macrophages,Ligand,Receptor,B2M,TFRC,0.901937
26427,vSMCs_2,vCM_4,Ligand,Receptor,LAMA5,ITGA7_ITGB1,0.9019044
26428,Fib_3,NK,Ligand,Receptor,LAMB1,CD44,0.90189624
26429,healthy_CM,Lymphatic_Endo,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.9018735
26430,vSMCs_1,vCM_4,Ligand,Receptor,COL6A2,ITGA9_ITGB1,0.90183157
26432,Arterial_Endo,Monocytes,Ligand,Receptor,HMGB1,CD163,0.9017774
26435,Fib_0,vCM_4,Ligand,Receptor,THBS1,SCARB1,0.9017325
26436,Fib_SCARA5,CD8,Ligand,Receptor,LAMB1,ITGA1,0.901727
26439,Venous_Endo,CD8,Ligand,Receptor,LAMB1,CD44,0.901685
26440,vCM_4,damaged_CM,Ligand,Receptor,F13A1,ITGB1,0.90164673
26442,Fib_0,NK,Ligand,Receptor,THBS1,LRP1,0.90161955
26443,Fib_0,NK,Ligand,Receptor,THBS1,ITGA4,0.90161955
26447,healthy_CM,SPP1_Macrophages,Ligand,Receptor,CD59,STAB1,0.90155387
26448,Lymphatic_Endo,Venous_Endo,Ligand,Receptor,LAMA4,ITGA6_ITGB1,0.9015137
26449,damaged_CM,damaged_CM,Ligand,Receptor,ADAM9,ITGB5,0.90148354
26451,prolif,damaged_CM,Ligand,Receptor,COL6A1,ITGA3_ITGB1,0.90144646
26453,vCM_3,CD8,Ligand,Receptor,COL4A2,CD44,0.90140843
26454,Fib_0,vCM_3,Ligand,Receptor,THBS2,NOTCH3,0.9014081
26457,Fib_0,Arterial_Endo,Ligand,Receptor,TNC,PTPRB,0.90137625
26458,perivascular_fibroblasts,vSMCs_1,Ligand,Receptor,COL18A1,ITGA3,0.9013736
26459,SPP1_Macrophages,Mast,Ligand,Receptor,THBS1,PTPRJ,0.9013699
26460,Myofib,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.9013499
26464,intermediate_CM,Monocytes,Ligand,Receptor,VEGFA,ITGAV,0.90131354
26465,Monocytes,intermediate_CM,Ligand,Receptor,F13A1,ITGA9,0.9013119
26466,healthy_CM,Arterial_Endo,Ligand,Receptor,PDGFC,FLT1,0.901286
26467,vSMCs_2,NK,Ligand,Receptor,LAMA4,CD44,0.9012647
26469,Fib_0,Fib_0,Ligand,Receptor,THBS2,ITGA6,0.90123755
26474,Fib_0,Lymphatic_Endo,Ligand,Receptor,FGF7,NRP1,0.901139
26475,healthy_CM,Fib_SCARA5,Ligand,Receptor,COL4A2,ITGB5,0.9010979
26477,vSMCs_2,Lymphatic_Endo,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.9010862
26478,Lymphatic_Endo,vSMCs_1,Ligand,Receptor,LAMA4,ITGA7_ITGB1,0.9010557
26479,Arterial_Endo,Arterial_Endo,Ligand,Receptor,MAML2,NOTCH4,0.90100914
26480,Fib_SCARA5,damaged_CM,Ligand,Receptor,LAMB1,ITGA1,0.9009763
26481,Endocardial_Endo,vCM_4,Ligand,Receptor,COL4A2,ITGA9_ITGB1,0.90095246
26482,Endocardial_Endo,vCM_4,Ligand,Receptor,NID1,ITGAV,0.900952
26483,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,VEGFA,ITGAV,0.90094745
26484,healthy_CM,vSMCs_2,Ligand,Receptor,ST6GAL1,EGFR,0.9009409
26486,Myofib,perivascular_fibroblasts,Ligand,Receptor,FGF7,NRP1,0.9008563
26487,healthy_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,COL4A2,ITGB5,0.9008549
26488,intermediate_CM,healthy_CM,Ligand,Receptor,ADAM10,CADM1,0.9008
26489,Monocytes,vSMCs_2,Ligand,Receptor,THBS2,NOTCH3,0.90079415
26492,Arterial_Endo,Pericyte_1,Ligand,Receptor,HSPG2,FGFR1,0.9007671
26493,SPP1_Macrophages,Fib_0,Ligand,Receptor,ALCAM,NRP1,0.9006957
26495,Arterial_Endo,Capillary_Endo,Ligand,Receptor,HSPG2,LRP1,0.90066755
26498,vCM_3,Capillary_Endo,Ligand,Receptor,NCAM1,FGFR1,0.9005306
26499,perivascular_fibroblasts,LYVE_FOLR_Macrophages,Ligand,Receptor,HSPG2,LRP1,0.9005301
26501,Fib_0,NK_T,Ligand,Receptor,THBS2,CD47,0.9005278
26502,Fib_0,Pericyte_2,Ligand,Receptor,THBS2,NOTCH4,0.9005278
26503,Fib_0,Pericyte_2,Ligand,Receptor,THBS2,CD47,0.9005278
26504,LYVE_PLTP_Macrophages,Pericyte_1,Ligand,Receptor,FGF7,NRP1,0.9005084
26505,LYVE_FOLR_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,PSAP,LRP1,0.9004885
26507,LYVE_PLTP_Macrophages,vSMCs_2,Ligand,Receptor,THBS1,ITGAV_ITGB3,0.9004497
26510,Venous_Endo,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.9003924
26511,vSMCs_1,LYVE_FOLR_Macrophages,Ligand,Receptor,SLIT3,ROBO1,0.90037745
26512,perivascular_fibroblasts,CD8,Ligand,Receptor,LAMA4,CD44,0.9003135
26513,Adipo,Mast,Ligand,Receptor,LAMA4,CD44,0.90029776
26515,Fib_SCARA5,Endocardial_Endo,Ligand,Receptor,LAMB1,ITGA1,0.9002784
26516,Capillary_Endo,healthy_CM,Ligand,Receptor,CALM1,PDE1A,0.9002208
26519,perivascular_fibroblasts,Monocytes,Ligand,Receptor,CD59,STAB1,0.900197
26521,CD8,vSMCs_2,Ligand,Receptor,THBS2,NOTCH3,0.9001792
26524,Fib_0,perivascular_fibroblasts,Ligand,Receptor,THBS1,ITGA6,0.9000659
26525,Pericyte_2,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,0.90005124
26526,Myofib,Venous_Endo,Ligand,Receptor,COL6A1,ITGA10_ITGB1,0.9000079
26527,perivascular_fibroblasts,Pericyte_2,Ligand,Receptor,COL18A1,PTPRS,0.9
26528,perivascular_fibroblasts,vCM_4,Ligand,Receptor,BMP1,BMPR1A,0.8999996
26531,Arterial_Endo,vCM_4,Ligand,Receptor,CXCL12,ITGAV,0.89998287
26533,LYVE_FOLR_Macrophages,intermediate_CM,Ligand,Receptor,ADAM9,ITGB1,0.89997184
26534,Arterial_Endo,vSMCs_2,Ligand,Receptor,PSEN1,NOTCH3,0.8999485
26535,Fib_0,Pericyte_1,Ligand,Receptor,COL6A1,ITGA1_ITGB1,0.8999411
26537,Myofib,damaged_CM,Ligand,Receptor,COL4A1,ITGA3_ITGB1,0.8999336
26540,NK,vCM_4,Ligand,Receptor,ADAM9,ITGAV,0.8998866
26542,Capillary_Endo,Monocytes,Ligand,Receptor,HMGB1,CD163,0.89983493
26543,Fib_SCARA5,damaged_CM,Ligand,Receptor,VEGFA,ITGAV,0.8998333
26544,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,THBS1,LRP5,0.8998095
26545,Adipo,intermediate_CM,Ligand,Receptor,EDIL3,ITGAV,0.899806
26550,Arterial_Endo,Arterial_Endo,Ligand,Receptor,HSPG2,LRP1,0.89974713
26551,Fib_0,healthy_CM,Ligand,Receptor,CALM1,PDE1A,0.8997376
26554,vCM_3,damaged_CM,Ligand,Receptor,TGM2,ITGB1,0.8997219
26556,Fib_0,Capillary_Endo,Ligand,Receptor,THBS1,PTPRJ,0.8997034
26560,Fib_SCARA5,perivascular_fibroblasts,Ligand,Receptor,FGF7,NRP1,0.89952576
26562,Myofib,healthy_CM,Ligand,Receptor,THBS1,LRP1,0.8994577
26564,Pericyte_1,vCM_4,Ligand,Receptor,FBN1,ITGB1,0.8993579
26568,Fib_0,Myofib,Ligand,Receptor,MAML2,NOTCH3,0.8993402
26569,perivascular_fibroblasts,Pericyte_1,Ligand,Receptor,COL18A1,PTPRS,0.89933145
26570,SPP1_Macrophages,damaged_CM,Ligand,Receptor,VEGFA,ITGB1,0.8992982
26571,Myofib,Endocardial_Endo,Ligand,Receptor,COL6A1,ITGA9_ITGB1,0.8992764
26572,Myofib,Endocardial_Endo,Ligand,Receptor,COL6A1,ITGA10_ITGB1,0.8992764
26574,Myofib,perivascular_fibroblasts,Ligand,Receptor,THBS1,PTPRJ,0.89920324
26576,prolif,LYVE_FOLR_Macrophages,Ligand,Receptor,THBS1,PTPRJ,0.8991474
26577,Venous_Endo,perivascular_fibroblasts,Ligand,Receptor,LAMC1,ITGA1,0.8990982
26578,Endocardial_Endo,Myofib,Ligand,Receptor,HSPG2,PTPRS,0.89909434
26579,CCL18_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,B2M,TFRC,0.89908814
26580,Monocytes,damaged_CM,Ligand,Receptor,SPP1,ITGAV_ITGB1,0.89905924
26581,Adipo,vCM_4,Ligand,Receptor,LAMA4,ITGA3_ITGB1,0.8990476
26582,vSMCs_1,Fib_0,Ligand,Receptor,LTBP1,ITGB5,0.89903903
26583,Endocardial_Endo,Lymphatic_Endo,Ligand,Receptor,HSPG2,ITGB1,0.8990217
26584,prolif,Pericyte_2,Ligand,Receptor,CALM2,PDE1A,0.8990061
26586,CD4,damaged_CM,Ligand,Receptor,TGFB1,ITGB1,0.8989545
26591,SPP1_Macrophages,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.8988868
26595,Mast,healthy_CM,Ligand,Receptor,CALM1,PDE1A,0.89886963
26596,Mast,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.89886963
26601,Fib_0,CD8,Ligand,Receptor,LAMC1,CD44,0.8988297
26605,vCM_4,Mast,Ligand,Receptor,B2M,TFRC,0.89874995
26606,Monocytes,healthy_CM,Ligand,Receptor,CALM2,PDE1A,0.89874566
26610,Arterial_Endo,vCM_4,Ligand,Receptor,NID1,ITGAV,0.8987218
26612,vSMCs_1,NK_T,Ligand,Receptor,SLIT3,ROBO1,0.89869523
26614,intermediate_CM,CD8,Ligand,Receptor,VEGFA,ITGB1,0.89860284
26616,Adipo,Arterial_Endo,Ligand,Receptor,COL4A2,CD93,0.89853704
26617,Fib_0,Fib_0,Ligand,Receptor,HSPG2,LRP1,0.898517
26619,Fib_0,LYVE_PLTP_Macrophages,Ligand,Receptor,THBS1,SCARB1,0.8984208
26620,Monocytes,Pericyte_1,Ligand,Receptor,FGF7,NRP1,0.89841044
26621,Fib_0,vCM_4,Ligand,Receptor,THBS1,SDC4,0.8983992
26622,intermediate_CM,Pericyte_1,Ligand,Receptor,PSEN1,NOTCH3,0.89839494
26623,intermediate_CM,intermediate_CM,Ligand,Receptor,LPL,LRP1,0.8983945
26624,Fib_SCARA5,Monocytes,Ligand,Receptor,LAMB1,ITGA9_ITGB1,0.8983737
26625,vCM_4,NK,Ligand,Receptor,HMGB1,HAVCR2,0.8983612
26626,damaged_CM,CD4,Ligand,Receptor,COL4A1,CD44,0.89827996
26627,Adipo,CCL18_Macrophages,Ligand,Receptor,ANGPTL4,SDC2,0.8982686
26628,perivascular_fibroblasts,NK_T,Ligand,Receptor,THBS1,ITGA4,0.89826393
26630,perivascular_fibroblasts,vCM_3,Ligand,Receptor,COL18A1,PTPRS,0.89823943
26631,CD8,vCM_4,Ligand,Receptor,NID1,ITGAV,0.89821553
26633,Lymphatic_Endo,healthy_CM,Ligand,Receptor,COL4A2,ITGA9_ITGB1,0.89820695
26634,Lymphatic_Endo,intermediate_CM,Ligand,Receptor,EDIL3,ITGAV,0.8981978
26635,Adipo,intermediate_CM,Ligand,Receptor,ANXA1,DYSF,0.8981929
26636,LYVE_PLTP_Macrophages,vSMCs_2,Ligand,Receptor,THBS2,NOTCH3,0.8981169
26637,healthy_CM,vCM_3,Ligand,Receptor,HSPG2,DAG1,0.8981109
26638,Arterial_Endo,vCM_4,Ligand,Receptor,ADAM9,ITGAV,0.8980913
26639,prolif,damaged_CM,Ligand,Receptor,NID1,ITGB1,0.89806014
26641,intermediate_CM,prolif,Ligand,Receptor,VEGFA,CD44,0.8980105
26642,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,ADAM9,ITGAV,0.89794874
26643,vCM_4,vCM_3,Ligand,Receptor,ADAM9,ITGB1,0.89793396
26645,vCM_3,vCM_3,Ligand,Receptor,EGF,NRP1,0.8978873
26648,prolif,intermediate_CM,Ligand,Receptor,LAMC1,ITGA7_ITGB1,0.8978668
26649,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,FGF1,NRP1,0.89785844
26651,Pericyte_1,vSMCs_2,Ligand,Receptor,THBS2,NOTCH3,0.8978443
26658,intermediate_CM,Arterial_Endo,Ligand,Receptor,PDGFC,FLT1,0.8977871
26659,perivascular_fibroblasts,intermediate_CM,Ligand,Receptor,ADAM12,ITGB1,0.8977109
26661,Venous_Endo,Lymphatic_Endo,Ligand,Receptor,COL4A2,ITGA1_ITGB1,0.8976639
26666,healthy_CM,Venous_Endo,Ligand,Receptor,COL4A2,ITGA9_ITGB1,0.89755744
26667,Fib_0,Monocytes,Ligand,Receptor,THBS2,ITGA4,0.8975516
26669,vCM_4,vSMCs_1,Ligand,Receptor,ADAM23,ITGB3,0.8975455
26670,vCM_4,Fib_0,Ligand,Receptor,TGM2,ITGB1,0.8975294
26672,Venous_Endo,perivascular_fibroblasts,Ligand,Receptor,COL4A2,ITGA9_ITGB1,0.89751786
26674,healthy_CM,Fib_0,Ligand,Receptor,VEGFA,ITGB1,0.8974655
26677,vCM_3,prolif,Ligand,Receptor,NCAM1,FGFR1,0.8973843
26678,Fib_0,NK,Ligand,Receptor,THBS2,CD47,0.89734983
26679,vSMCs_1,vCM_4,Ligand,Receptor,CCN1,ITGAV,0.8973256
26681,intermediate_CM,healthy_CM,Ligand,Receptor,ADAM23,ITGA5,0.89727134
26682,Venous_Endo,Pericyte_1,Ligand,Receptor,SEMA3F,NRP1,0.89726347
26683,LYVE_PLTP_Macrophages,Pericyte_1,Ligand,Receptor,ALCAM,NRP1,0.89725465
26684,Arterial_Endo,vCM_4,Ligand,Receptor,FBN1,ITGB1,0.89725065
26686,prolif,Venous_Endo,Ligand,Receptor,COL6A1,ITGA6,0.8971828
26687,LYVE_PLTP_Macrophages,Lymphatic_Endo,Ligand,Receptor,THBS1,ITGA6,0.89706624
26688,prolif,vCM_4,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.89704
26689,CD4,LYVE_FOLR_Macrophages,Ligand,Receptor,B2M,TFRC,0.89702916
26690,damaged_CM,CCL18_Macrophages,Ligand,Receptor,HSP90B1,LRP1,0.89702606
26691,CD8,Pericyte_2,Ligand,Receptor,CALM1,PDE1A,0.89700705
26692,CCL18_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,PLTP,ABCA1,0.8969642
26693,damaged_CM,vSMCs_2,Ligand,Receptor,PROS1,AXL,0.8969545
26694,Fib_SCARA5,damaged_CM,Ligand,Receptor,LAMB1,ITGA6_ITGB1,0.89692765
26697,Myofib,vCM_4,Ligand,Receptor,COL6A1,ITGA6,0.8968953
26698,Fib_SCARA5,NK_T,Ligand,Receptor,LAMB1,ITGA1,0.8968855
26699,healthy_CM,Arterial_Endo,Ligand,Receptor,HSPG2,FGFR1,0.89688104
26700,perivascular_fibroblasts,prolif,Ligand,Receptor,COL18A1,ITGA1_ITGB1,0.8968277
26704,Adipo,vSMCs_2,Ligand,Receptor,ADAM10,AXL,0.8968256
26706,Monocytes,Monocytes,Ligand,Receptor,THBS1,PTPRJ,0.8968247
26707,Endocardial_Endo,Fib_SCARA5,Ligand,Receptor,HSPG2,FGFR1,0.8967935
26709,Capillary_Endo,intermediate_CM,Ligand,Receptor,COL4A2,ITGA9_ITGB1,0.8967757
26710,Fib_0,damaged_CM,Ligand,Receptor,THBS2,CD47,0.8967323
26711,Mast,vCM_3,Ligand,Receptor,ADAM17,ERBB4,0.89673185
26712,vCM_4,perivascular_fibroblasts,Ligand,Receptor,HMGB1,CD163,0.8966663
26713,damaged_CM,intermediate_CM,Ligand,Receptor,GPI,AMFR,0.8966483
26714,Fib_0,Mast,Ligand,Receptor,C3,ITGAX,0.8966246
26715,Myofib,LYVE_FOLR_Macrophages,Ligand,Receptor,HGF,NRP1,0.8966243
26716,Arterial_Endo,vCM_4,Ligand,Receptor,VEGFC,ITGB1,0.8966198
26720,Fib_0,SPP1_Macrophages,Ligand,Receptor,THBS2,CD47,0.89656174
26722,Fib_0,damaged_CM,Ligand,Receptor,VWF,ITGB1,0.8964611
26725,Pericyte_2,SPP1_Macrophages,Ligand,Receptor,APP,LRP1,0.8963364
26728,Fib_0,Mast,Ligand,Receptor,COL4A4,CD44,0.8963142
26729,SPP1_Macrophages,Monocytes,Ligand,Receptor,HMGB1,CD163,0.8963013
26735,CCL18_Macrophages,intermediate_CM,Ligand,Receptor,PSAP,LRP1,0.89616776
26738,Fib_SCARA5,vCM_4,Ligand,Receptor,HSPG2,ITGB1,0.89609694
26740,damaged_CM,damaged_CM,Ligand,Receptor,GPI,AMFR,0.8960881
26741,Adipo,Myofib,Ligand,Receptor,COL4A2,ITGA10_ITGB1,0.8960506
26742,Fib_0,damaged_CM,Ligand,Receptor,FBLN1,ITGB1,0.89596736
26746,perivascular_fibroblasts,Pericyte_1,Ligand,Receptor,PSEN1,NOTCH3,0.8958993
26747,perivascular_fibroblasts,vSMCs_1,Ligand,Receptor,COL18A1,ITGB3,0.8958791
26748,LYVE_FOLR_Macrophages,Pericyte_1,Ligand,Receptor,FGF7,NRP1,0.89587104
26750,Lymphatic_Endo,intermediate_CM,Ligand,Receptor,LAMB1,ITGA9_ITGB1,0.8958409
26755,perivascular_fibroblasts,Pericyte_2,Ligand,Receptor,CALM2,PDE1A,0.8958333
26756,Venous_Endo,CCL18_Macrophages,Ligand,Receptor,HSPG2,FGFR1,0.8958202
26757,Adipo,vCM_3,Ligand,Receptor,COL4A2,ITGA3_ITGB1,0.8958196
26764,Fib_0,vSMCs_2,Ligand,Receptor,THBS1,ITGA3_ITGB1,0.8957008
26765,Lymphatic_Endo,damaged_CM,Ligand,Receptor,ADAM12,ITGB1,0.8956818
26766,Fib_0,NK,Ligand,Receptor,COL6A1,CD44,0.89565855
26767,vCM_4,prolif,Ligand,Receptor,ADAM9,ITGB1,0.8956349
26769,perivascular_fibroblasts,vCM_4,Ligand,Receptor,CXCL12,ITGAV,0.89555514
26770,CCL18_Macrophages,vCM_4,Ligand,Receptor,SPP1,ITGAV_ITGB1,0.89555514
26771,intermediate_CM,vSMCs_1,Ligand,Receptor,ST6GAL1,EGFR,0.8955455
26773,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,VEGFA,ITGB1,0.8955357
26777,Fib_0,Lymphatic_Endo,Ligand,Receptor,COL6A1,ITGA9_ITGB1,0.89548004
26778,Venous_Endo,Lymphatic_Endo,Ligand,Receptor,COL4A1,ITGA1_ITGB1,0.8953973
26781,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA4,CD44,0.895367
26782,vCM_4,CCL18_Macrophages,Ligand,Receptor,A2M,LRP1,0.8953529
26784,Venous_Endo,vCM_4,Ligand,Receptor,COL4A2,ITGA1_ITGB1,0.8952955
26786,Lymphatic_Endo,vCM_4,Ligand,Receptor,LAMC1,ITGA7_ITGB1,0.8952627
26787,Venous_Endo,perivascular_fibroblasts,Ligand,Receptor,COL4A1,ITGA9_ITGB1,0.8952513
26788,Pericyte_2,SPP1_Macrophages,Ligand,Receptor,TNFSF12,CD163,0.8952434
26789,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,EGF,NRP1,0.89520705
26796,prolif,damaged_CM,Ligand,Receptor,COL4A1,ITGA3_ITGB1,0.89510155
26798,vCM_3,intermediate_CM,Ligand,Receptor,NID1,ITGB1,0.8950896
26799,Myofib,healthy_CM,Ligand,Receptor,THBS1,PTPRJ,0.89507747
26800,Fib_0,vCM_4,Ligand,Receptor,COL4A4,ITGA3_ITGB1,0.8950641
26801,Fib_SCARA5,vCM_4,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.89506376
26804,Venous_Endo,Fib_SCARA5,Ligand,Receptor,ST6GAL1,EGFR,0.89500576
26805,healthy_CM,Fib_SCARA5,Ligand,Receptor,COL4A2,CD44,0.89500034
26808,damaged_CM,vCM_4,Ligand,Receptor,NAMPT,ITGA5_ITGB1,0.8949265
26809,LYVE_PLTP_Macrophages,vCM_3,Ligand,Receptor,THBS1,LRP5,0.89491653
26813,vCM_3,Lymphatic_Endo,Ligand,Receptor,NCAM1,FGFR1,0.8948481
26816,NK,vSMCs_2,Ligand,Receptor,PSEN1,NOTCH3,0.89480805
