,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
282062,Adipo,CD4,Ligand,Receptor,GNAI2,OPRM1,0.15716276
282063,Fib_0,damaged_CM,Ligand,Receptor,CALR,SCARF1,0.15715918
282067,Endocardial_Endo,CD8,Ligand,Receptor,HLA-F,CD8A,0.15714085
282068,Adipo,Purkinje_fibers,Ligand,Receptor,ADM,ACKR3,0.15714027
282069,Fib_SCARA5,Monocytes,Ligand,Receptor,BGN,TLR4,0.1571354
282075,Neuronal,NK,Ligand,Receptor,CCN1,ITGB2,0.15712279
282081,NK,Fib_0,Ligand,Receptor,GNAI2,F2R,0.15710908
282082,prolif,Fib_0,Ligand,Receptor,GRN,NTRK1,0.15710843
282084,vSMCs_2,Venous_Endo,Ligand,Receptor,SERPING1,SELP,0.1571028
282092,Adipo,Mast,Ligand,Receptor,MIF,TNFRSF14,0.15709281
282094,Adipo,vSMCs_1,Ligand,Receptor,SPP1,ITGAV_ITGB3,0.15708733
282095,Fib_3,NK_T,Ligand,Receptor,SPON2,ITGB2,0.1570829
282096,vCM_3,Venous_Endo,Ligand,Receptor,LAMA5,ITGA2_ITGB1,0.15708086
282109,vSMCs_2,Capillary_Endo,Ligand,Receptor,CCN4,ITGA5,0.15705019
282110,Adipo,prolif,Ligand,Receptor,LRPAP1,LRP8,0.15704921
282111,Fib_0,LYVE_PLTP_Macrophages,Ligand,Receptor,TGFB2,ACVR1B_TGFBR2,0.15704802
282117,CCL18_Macrophages,CD8,Ligand,Receptor,HLA-A,CD3G,0.15703383
282120,Arterial_Endo,Venous_Endo,Ligand,Receptor,LAMA5,ITGA2_ITGB1,0.15703069
282125,damaged_CM,vCM_4,Ligand,Receptor,CCL2,ACKR4,0.1570195
282141,vCM_4,CCL18_Macrophages,Ligand,Receptor,PLA2G2A,ITGA4,0.15697882
282148,vCM_3,intermediate_CM,Ligand,Receptor,GSTP1,TRAF2,0.15696737
282160,Venous_Endo,SPP1_Macrophages,Ligand,Receptor,CXCL12,CD4,0.15694064
282163,intermediate_CM,Monocytes,Ligand,Receptor,HLA-C,LILRB2,0.15693289
282184,Endocardial_Endo,Purkinje_fibers,Ligand,Receptor,GNAI2,F2R,0.1568712
282193,Endocardial_Endo,Capillary_Endo,Ligand,Receptor,WNT9B,FZD6_LRP5,0.15684673
282194,Endocardial_Endo,Capillary_Endo,Ligand,Receptor,WNT9B,FZD6_LRP6,0.15684673
282199,vCM_4,CD8,Ligand,Receptor,HLA-B,CD8B,0.15683134
282203,Adipo,CD8,Ligand,Receptor,HLA-E,CD8A,0.15681922
282204,Adipo,CD8,Ligand,Receptor,HLA-C,CD8A,0.15681921
282208,Endocardial_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,JAM2,ITGA4_ITGB1,0.15680659
282214,Mast,Venous_Endo,Ligand,Receptor,IRAK4,TLR4,0.15679678
282220,Venous_Endo,CCL18_Macrophages,Ligand,Receptor,JAG1,NOTCH1,0.15678963
282237,Neuronal,vCM_4,Ligand,Receptor,CCL2,ACKR4,0.15675378
282244,NK,NK,Ligand,Receptor,CD48,CD244,0.15673983
282245,Neuronal,SPP1_Macrophages,Ligand,Receptor,CXCL12,CD4,0.15673639
282249,Neuronal,CD8,Ligand,Receptor,HLA-B,CD8A,0.15671733
282252,vSMCs_2,vCM_4,Ligand,Receptor,GSTP1,TRAF2,0.15671045
282257,vCM_4,prolif,Ligand,Receptor,SEMA4D,PLXNB2,0.15669057
282259,vSMCs_1,CD8,Ligand,Receptor,HLA-B,CD8A,0.15668899
282271,Lymphatic_Endo,healthy_CM,Ligand,Receptor,LAMA3,ITGA2_ITGB1,0.15666094
282273,vSMCs_2,Monocytes,Ligand,Receptor,HLA-C,LILRB2,0.15665627
282275,Pericyte_2,CD8,Ligand,Receptor,GNAI2,ADCY7,0.15664557
282289,intermediate_CM,Endocardial_Endo,Ligand,Receptor,WNT2B,FZD4_LRP6,0.15661125
282290,intermediate_CM,Endocardial_Endo,Ligand,Receptor,WNT2B,FZD4_LRP5,0.15661125
282308,Adipo,damaged_CM,Ligand,Receptor,LAMB3,CD44,0.15656774
282311,damaged_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,IGSF11,VSIR,0.15656585
282314,vSMCs_2,Monocytes,Ligand,Receptor,CCN4,ITGA5,0.15655857
282318,Purkinje_fibers,Capillary_Endo,Ligand,Receptor,DNAJB11,PRTG,0.15654606
282328,vCM_4,vCM_4,Ligand,Receptor,CCL2,ACKR4,0.15652966
282329,Fib_SCARA5,Arterial_Endo,Ligand,Receptor,WNT2B,FZD6_LRP6,0.15652816
282337,CCL18_Macrophages,SPP1_Macrophages,Ligand,Receptor,CD14,TLR4,0.15651028
282344,LYVE_PLTP_Macrophages,LYVE_PLTP_Macrophages,Ligand,Receptor,C1QA,CD93,0.1564914
282345,LYVE_FOLR_Macrophages,intermediate_CM,Ligand,Receptor,WNT2B,FZD3_LRP6,0.15648964
282346,LYVE_FOLR_Macrophages,intermediate_CM,Ligand,Receptor,WNT2B,FZD3_LRP5,0.15648964
282354,vCM_3,healthy_CM,Ligand,Receptor,ARPC5,ADRB2,0.15646496
282359,CCL18_Macrophages,SPP1_Macrophages,Ligand,Receptor,C1QA,CD93,0.15645471
282379,vSMCs_2,vCM_3,Ligand,Receptor,CCN4,ITGA5,0.15640444
282383,CCL18_Macrophages,SPP1_Macrophages,Ligand,Receptor,HLA-C,LILRB2,0.15639536
282384,Venous_Endo,CD4,Ligand,Receptor,HLA-DRA,CD4,0.1563909
282397,Pericyte_2,Purkinje_fibers,Ligand,Receptor,ECM1,ITGB4,0.15634337
282408,Pericyte_1,Monocytes,Ligand,Receptor,HLA-A,LILRB2,0.15630597
282410,Fib_0,CCL18_Macrophages,Ligand,Receptor,GNAI2,FPR1,0.15630196
282411,Venous_Endo,Venous_Endo,Ligand,Receptor,LAMA5,BCAM,0.15629992
282414,Adipo,LYVE_PLTP_Macrophages,Ligand,Receptor,C3,C3AR1,0.15629804
282422,vCM_3,NK,Ligand,Receptor,LGALS1,CD69,0.15627801
282423,Fib_SCARA5,intermediate_CM,Ligand,Receptor,TXLNA,STX3,0.15627626
282428,vCM_4,Mast,Ligand,Receptor,HEBP1,FPR3,0.15625992
282431,Mast,NK,Ligand,Receptor,C3,ITGAX,0.15624462
282434,Monocytes,Myofib,Ligand,Receptor,HBEGF,CD9,0.15624015
282440,Monocytes,prolif,Ligand,Receptor,C1QA,CD93,0.15622967
282448,CCL18_Macrophages,Pericyte_2,Ligand,Receptor,GRN,TNFRSF1B,0.15620875
282452,CD4,CD8,Ligand,Receptor,ITGB2,CD226,0.15620193
282456,Venous_Endo,Pericyte_1,Ligand,Receptor,LAMA5,BCAM,0.15619265
282459,vCM_4,SPP1_Macrophages,Ligand,Receptor,SEMA4D,PLXNB2,0.15617886
282465,LYVE_FOLR_Macrophages,damaged_CM,Ligand,Receptor,WNT2B,FZD6_LRP5,0.1561552
282466,LYVE_FOLR_Macrophages,damaged_CM,Ligand,Receptor,WNT2B,FZD6_LRP6,0.1561552
282469,Myofib,healthy_CM,Ligand,Receptor,TXLNA,STX3,0.1561471
282471,Monocytes,damaged_CM,Ligand,Receptor,HBEGF,CD44,0.15613648
282476,intermediate_CM,CD8,Ligand,Receptor,HLA-A,CD3G,0.15612638
282480,Pericyte_1,CD8,Ligand,Receptor,HLA-C,CD3G,0.15611188
282486,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,TXLNA,STX4,0.1560897
282487,LYVE_PLTP_Macrophages,Capillary_Endo,Ligand,Receptor,TNFSF13B,HLA-DPB1,0.15608947
282491,vCM_4,vCM_4,Ligand,Receptor,WNT5B,FZD3_LRP6,0.15608245
282492,vCM_4,vCM_4,Ligand,Receptor,WNT5B,FZD3_LRP5,0.15608245
282508,Fib_SCARA5,Capillary_Endo,Ligand,Receptor,WNT5B,FZD6_LRP5,0.1560528
282509,Fib_SCARA5,Capillary_Endo,Ligand,Receptor,WNT5B,FZD6_LRP6,0.1560528
282511,Mast,Pericyte_1,Ligand,Receptor,GNAI2,S1PR3,0.15604535
282513,Fib_3,Venous_Endo,Ligand,Receptor,COL14A1,ITGA2_ITGB1,0.15604478
282520,perivascular_fibroblasts,Fib_3,Ligand,Receptor,CCN2,NTRK1,0.15603592
282543,Fib_0,prolif,Ligand,Receptor,TGFB2,ACVR1B_TGFBR2,0.1559876
282545,vCM_4,SPP1_Macrophages,Ligand,Receptor,ANGPTL1,LILRB2,0.15597972
282546,Purkinje_fibers,prolif,Ligand,Receptor,MIF,TNFRSF10D,0.15597898
282548,vCM_3,Arterial_Endo,Ligand,Receptor,SFRP1,FZD6,0.15597183
282555,vCM_3,CD8,Ligand,Receptor,HLA-A,CD8A,0.15595765
282570,Fib_3,perivascular_fibroblasts,Ligand,Receptor,TGFB2,ACVR1B_TGFBR2,0.15591496
282574,perivascular_fibroblasts,Fib_3,Ligand,Receptor,GNAI2,ADCY1,0.15590201
282576,Fib_SCARA5,SPP1_Macrophages,Ligand,Receptor,CXCL12,CD4,0.15589897
282586,vCM_4,Monocytes,Ligand,Receptor,JAM3,ITGAM_ITGB2,0.15585855
282588,LYVE_PLTP_Macrophages,Endocardial_Endo,Ligand,Receptor,GRN,TNFRSF1B,0.15584898
282593,Adipo,vSMCs_1,Ligand,Receptor,ADM,ACKR3,0.15583274
282637,Pericyte_1,CD8,Ligand,Receptor,HLA-B,CD8A,0.15572163
282639,intermediate_CM,CD8,Ligand,Receptor,HLA-C,CD3G,0.15571526
282641,Capillary_Endo,Arterial_Endo,Ligand,Receptor,MMRN2,CD93,0.15570214
282647,damaged_CM,Capillary_Endo,Ligand,Receptor,WNT2B,FZD6_LRP5,0.1556859
282648,damaged_CM,Capillary_Endo,Ligand,Receptor,WNT2B,FZD6_LRP6,0.1556859
282662,damaged_CM,Arterial_Endo,Ligand,Receptor,IGSF11,VSIR,0.15566318
282666,SPP1_Macrophages,SPP1_Macrophages,Ligand,Receptor,HLA-DMB,CD4,0.15565214
282670,vCM_4,vCM_4,Ligand,Receptor,GSTP1,TRAF2,0.15563528
282671,vCM_4,vCM_4,Ligand,Receptor,CALM3,GP6,0.15563524
282685,Capillary_Endo,SPP1_Macrophages,Ligand,Receptor,JAM3,ITGAM_ITGB2,0.15559101
282688,Fib_SCARA5,vCM_4,Ligand,Receptor,TXLNA,STX3,0.15558712
282694,damaged_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,TXLNA,STX3,0.15557387
282700,Fib_0,CCL18_Macrophages,Ligand,Receptor,JAM2,ITGA4_ITGB1,0.15555286
282714,Pericyte_1,vCM_4,Ligand,Receptor,CXCL12,ACKR3,0.15552492
282735,CD8,prolif,Ligand,Receptor,ITGB2,CD226,0.15545127
282736,Arterial_Endo,Lymphatic_Endo,Ligand,Receptor,JAG2,NOTCH4,0.155451
282743,Purkinje_fibers,LYVE_FOLR_Macrophages,Ligand,Receptor,L1CAM,ITGA5_ITGB1,0.15544377
282744,LYVE_PLTP_Macrophages,LYVE_PLTP_Macrophages,Ligand,Receptor,C1QA,CD33,0.15543877
282745,vSMCs_2,CD8,Ligand,Receptor,HLA-C,CD3G,0.15543863
282748,vCM_3,Mast,Ligand,Receptor,APOB,ITGAM,0.15543395
282750,Monocytes,intermediate_CM,Ligand,Receptor,ITGB2,CD226,0.15542805
282760,perivascular_fibroblasts,prolif,Ligand,Receptor,CCN2,ITGB2,0.15539417
282764,LYVE_PLTP_Macrophages,CD4,Ligand,Receptor,HLA-DRA,CD4,0.15537465
282766,Myofib,perivascular_fibroblasts,Ligand,Receptor,TGFB3,ACVR1B_TGFBR2,0.15536742
282769,vCM_3,Monocytes,Ligand,Receptor,S100A1,RYR1,0.1553574
282773,Endocardial_Endo,vCM_4,Ligand,Receptor,GSTP1,TRAF2,0.1553404
282785,CCL18_Macrophages,prolif,Ligand,Receptor,ITGB2,CD226,0.15532795
282786,prolif,Fib_0,Ligand,Receptor,WNT2B,FZD4_LRP6,0.15531984
282795,SPP1_Macrophages,CD8,Ligand,Receptor,CD14,ITGB2,0.15530431
282798,vSMCs_2,CD8,Ligand,Receptor,HLA-E,CD8A,0.1552983
282813,NK_T,healthy_CM,Ligand,Receptor,TNFSF10,TNFRSF10B,0.15527306
282819,Fib_SCARA5,Fib_0,Ligand,Receptor,CCN2,NTRK1,0.1552585
282824,Venous_Endo,perivascular_fibroblasts,Ligand,Receptor,JAG1,NOTCH1,0.15524417
282832,healthy_CM,SPP1_Macrophages,Ligand,Receptor,S100A1,TLR4,0.15522905
282838,perivascular_fibroblasts,CD8,Ligand,Receptor,GNAI2,ADCY7,0.15521504
282844,Venous_Endo,SPP1_Macrophages,Ligand,Receptor,HLA-DRB5,CD4,0.15519518
282846,vCM_4,vCM_4,Ligand,Receptor,SFTPD,SIRPA,0.15518801
282847,Fib_SCARA5,SPP1_Macrophages,Ligand,Receptor,CCN2,ITGB2,0.15518692
282848,Capillary_Endo,NK,Ligand,Receptor,JAM3,ITGAM_ITGB2,0.1551849
282851,SPP1_Macrophages,CCL18_Macrophages,Ligand,Receptor,CD14,ITGB2,0.15518099
282869,healthy_CM,Monocytes,Ligand,Receptor,ANGPTL2,LILRB2,0.15514494
282872,LYVE_FOLR_Macrophages,Myofib,Ligand,Receptor,GRN,TNFRSF1A,0.15513977
282875,Purkinje_fibers,Mast,Ligand,Receptor,SPON2,ITGAM,0.15513411
282876,Purkinje_fibers,Mast,Ligand,Receptor,PLAT,ITGAM,0.15513411
282877,Adipo,SPP1_Macrophages,Ligand,Receptor,IL16,CD4,0.1551326
282891,damaged_CM,prolif,Ligand,Receptor,GSTP1,TRAF2,0.15509091
282892,Pericyte_1,CD8,Ligand,Receptor,HLA-A,CD3G,0.15508832
282898,Mast,Mast,Ligand,Receptor,C3,ITGAM,0.15507245
282904,CD8,Venous_Endo,Ligand,Receptor,IRAK4,TLR4,0.15505765
282920,LYVE_FOLR_Macrophages,damaged_CM,Ligand,Receptor,CALR,SCARF1,0.15500727
282923,Endocardial_Endo,Venous_Endo,Ligand,Receptor,LAMA5,BCAM,0.15499611
282924,intermediate_CM,Purkinje_fibers,Ligand,Receptor,TGFB1,ACVRL1,0.15499312
282932,Adipo,vSMCs_1,Ligand,Receptor,THBS2,ITGAV_ITGB3,0.1549687
282936,LYVE_PLTP_Macrophages,CD8,Ligand,Receptor,HLA-C,CD8A,0.15494746
282939,Myofib,damaged_CM,Ligand,Receptor,GSTP1,TRAF2,0.15493447
282940,Pericyte_1,healthy_CM,Ligand,Receptor,COL1A1,ITGA2_ITGB1,0.15493402
282945,intermediate_CM,Monocytes,Ligand,Receptor,ANGPTL2,LILRB2,0.15492228
282946,Venous_Endo,Purkinje_fibers,Ligand,Receptor,LAMA5,ITGA6_ITGB4,0.15491894
282954,Endocardial_Endo,Pericyte_1,Ligand,Receptor,LAMA5,BCAM,0.15488884
282959,healthy_CM,Neuronal,Ligand,Receptor,TXLNA,STX3,0.15487945
282961,NK_T,Monocytes,Ligand,Receptor,ICAM2,ITGAM_ITGB2,0.15487823
282963,CCL18_Macrophages,Lymphatic_Endo,Ligand,Receptor,C1QA,CD93,0.15487455
282975,Mast,Capillary_Endo,Ligand,Receptor,GNAI2,S1PR1,0.15485777
282978,Mast,prolif,Ligand,Receptor,ICAM2,ITGAM_ITGB2,0.15483904
282979,Mast,prolif,Ligand,Receptor,ICAM2,ITGAL_ITGB2,0.15483904
282980,Fib_3,vCM_3,Ligand,Receptor,CXCL12,ACKR3,0.15483493
282981,vCM_3,CD8,Ligand,Receptor,NECTIN3,TIGIT,0.1548329
282991,damaged_CM,Endocardial_Endo,Ligand,Receptor,S100A1,TLR4,0.15479425
282995,Myofib,LYVE_PLTP_Macrophages,Ligand,Receptor,JAG1,NOTCH1,0.15478857
282997,Venous_Endo,damaged_CM,Ligand,Receptor,GSTP1,TRAF2,0.1547873
283000,Fib_SCARA5,NK,Ligand,Receptor,CCN2,ITGB2,0.1547808
283003,Endocardial_Endo,Fib_0,Ligand,Receptor,WNT9B,FZD4_LRP6,0.15475947
283008,LYVE_PLTP_Macrophages,Endocardial_Endo,Ligand,Receptor,IRAK4,TLR4,0.15474987
283009,LYVE_PLTP_Macrophages,damaged_CM,Ligand,Receptor,LGALS9,HAVCR2,0.15474963
283011,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,LAMB2,ITGA2_ITGB1,0.15474644
283024,LYVE_FOLR_Macrophages,perivascular_fibroblasts,Ligand,Receptor,WNT2B,FZD4_LRP6,0.1547248
283040,Arterial_Endo,Pericyte_2,Ligand,Receptor,JAG2,NOTCH1,0.15469518
283048,LYVE_FOLR_Macrophages,Fib_SCARA5,Ligand,Receptor,GRN,TNFRSF1A,0.15466766
283051,Fib_SCARA5,CD8,Ligand,Receptor,CCN1,ITGB2,0.15466294
283056,vCM_3,healthy_CM,Ligand,Receptor,LAMB2,ITGA2_ITGB1,0.15465406
283066,perivascular_fibroblasts,CCL18_Macrophages,Ligand,Receptor,CXCL12,ITGA4,0.15463799
283070,vSMCs_2,healthy_CM,Ligand,Receptor,KITLG,LRRN3,0.15463328
283077,Venous_Endo,healthy_CM,Ligand,Receptor,WNT9B,FZD3_LRP5,0.15462095
283078,Venous_Endo,healthy_CM,Ligand,Receptor,WNT9B,FZD3_LRP6,0.15462095
283083,vSMCs_2,Venous_Endo,Ligand,Receptor,LAMA5,ITGA2_ITGB1,0.15460631
283089,Arterial_Endo,Arterial_Endo,Ligand,Receptor,TNFSF10,TNFRSF10B,0.15459885
283094,vCM_4,Venous_Endo,Ligand,Receptor,WNT5B,FZD6_LRP6,0.15458989
283095,vCM_4,Venous_Endo,Ligand,Receptor,WNT5B,FZD6_LRP5,0.15458989
283102,perivascular_fibroblasts,LYVE_PLTP_Macrophages,Ligand,Receptor,PTN,SDC3,0.15457982
283119,Fib_SCARA5,CCL18_Macrophages,Ligand,Receptor,CCN1,ITGB2,0.15453961
283121,CD4,CD8,Ligand,Receptor,HLA-F,CD8A,0.15453678
283127,CD8,Purkinje_fibers,Ligand,Receptor,TGFB1,ACVRL1,0.15452483
283143,Fib_3,CD8,Ligand,Receptor,HLA-C,CD8B,0.15447779
283146,healthy_CM,Neuronal,Ligand,Receptor,DLL1,NOTCH1,0.15447481
283147,prolif,Endocardial_Endo,Ligand,Receptor,WNT2B,FZD4_LRP5,0.15447372
283148,prolif,Endocardial_Endo,Ligand,Receptor,WNT2B,FZD4_LRP6,0.15447372
283161,Arterial_Endo,Arterial_Endo,Ligand,Receptor,TNFSF10,TNFRSF10D,0.15444608
283164,Pericyte_2,Mast,Ligand,Receptor,LRPAP1,SORL1,0.15443644
283165,Fib_3,CCL18_Macrophages,Ligand,Receptor,VEGFD,ITGA4,0.15443578
283185,damaged_CM,Endocardial_Endo,Ligand,Receptor,SFTPD,TLR4,0.15437266
283187,Fib_0,damaged_CM,Ligand,Receptor,GSTP1,TRAF2,0.15437204
283202,NK,perivascular_fibroblasts,Ligand,Receptor,GNAI2,F2R,0.15431283
283215,vCM_3,LYVE_FOLR_Macrophages,Ligand,Receptor,APOB,LDLR,0.154277
283217,Capillary_Endo,intermediate_CM,Ligand,Receptor,GSTP1,TRAF2,0.15427148
283231,Venous_Endo,Arterial_Endo,Ligand,Receptor,LAMA5,BCAM,0.1542367
283242,Fib_SCARA5,Monocytes,Ligand,Receptor,HLA-C,LILRB2,0.15419617
283244,vSMCs_1,prolif,Ligand,Receptor,ANGPTL1,LILRB3,0.15418655
283245,CCL18_Macrophages,CCL18_Macrophages,Ligand,Receptor,HLA-C,LILRB2,0.15418512
283255,NK,vCM_4,Ligand,Receptor,GNAI2,PTPRU,0.15416871
283258,damaged_CM,Pericyte_2,Ligand,Receptor,TXLNA,STX3,0.1541672
283262,healthy_CM,vCM_4,Ligand,Receptor,WNT2B,FZD3_LRP5,0.15415664
283263,healthy_CM,vCM_4,Ligand,Receptor,WNT2B,FZD3_LRP6,0.15415664
283266,Neuronal,Venous_Endo,Ligand,Receptor,COL9A3,ITGA2_ITGB1,0.15415329
283270,vCM_3,Capillary_Endo,Ligand,Receptor,OMG,TNFRSF1B,0.15415236
283272,LYVE_FOLR_Macrophages,SPP1_Macrophages,Ligand,Receptor,ICAM1,ITGAX_ITGB2,0.154125
283273,LYVE_FOLR_Macrophages,SPP1_Macrophages,Ligand,Receptor,ICAM1,ITGAM_ITGB2,0.154125
283274,Fib_SCARA5,Fib_0,Ligand,Receptor,GNAI2,F2R,0.15412298
283275,perivascular_fibroblasts,SPP1_Macrophages,Ligand,Receptor,ANGPTL1,LILRB3,0.15411985
283281,Purkinje_fibers,damaged_CM,Ligand,Receptor,GRN,TNFRSF1A,0.15410237
283288,Capillary_Endo,SPP1_Macrophages,Ligand,Receptor,MMRN2,CD93,0.15406653
283289,CD4,Purkinje_fibers,Ligand,Receptor,LTB,TNFRSF1A,0.15406619
283291,Adipo,damaged_CM,Ligand,Receptor,ADM,ACKR3,0.15406087
283307,CCL18_Macrophages,Fib_0,Ligand,Receptor,GRN,NTRK1,0.15403444
283309,Myofib,Fib_0,Ligand,Receptor,GNAI2,F2R,0.15402937
283324,Venous_Endo,Capillary_Endo,Ligand,Receptor,LAMA5,BCAM,0.15398891
283326,CCL18_Macrophages,CD4,Ligand,Receptor,CD14,ITGB2,0.15398757
283336,Fib_SCARA5,Fib_0,Ligand,Receptor,WNT5B,FZD4,0.15396555
283347,Endocardial_Endo,Endocardial_Endo,Ligand,Receptor,WNT9B,FZD4_LRP5,0.15391335
283348,Endocardial_Endo,Endocardial_Endo,Ligand,Receptor,WNT9B,FZD4_LRP6,0.15391335
283350,SPP1_Macrophages,SPP1_Macrophages,Ligand,Receptor,HLA-B,LILRB2,0.15391299
283356,prolif,LYVE_FOLR_Macrophages,Ligand,Receptor,C1QB,CD33,0.15390056
283365,Adipo,Capillary_Endo,Ligand,Receptor,ADM,RAMP2,0.1538654
283366,CD8,Pericyte_2,Ligand,Receptor,TIGIT,NECTIN2,0.15385662
283367,Pericyte_2,CD8,Ligand,Receptor,NECTIN2,TIGIT,0.15385662
283369,Adipo,vCM_4,Ligand,Receptor,LRPAP1,SORL1,0.15385383
283374,NK,damaged_CM,Ligand,Receptor,GNAI2,LPAR3,0.15383996
283376,Fib_0,vSMCs_1,Ligand,Receptor,CP,SLC40A1,0.15382689
283377,LYVE_PLTP_Macrophages,CD8,Ligand,Receptor,ICAM1,ITGAL_ITGB2,0.15382466
283383,Adipo,perivascular_fibroblasts,Ligand,Receptor,GNAI2,S1PR3,0.15380672
283384,perivascular_fibroblasts,Mast,Ligand,Receptor,SPON2,ITGAM,0.1538043
283385,Purkinje_fibers,healthy_CM,Ligand,Receptor,PTN,ALK,0.15379705
283386,damaged_CM,prolif,Ligand,Receptor,COL1A1,CD93,0.15378642
283388,healthy_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,LGALS3BP,CD33,0.15378323
283394,vCM_4,CCL18_Macrophages,Ligand,Receptor,ANGPTL1,LILRB2,0.15376946
283396,Adipo,healthy_CM,Ligand,Receptor,GNAI2,ADORA1,0.15376723
283410,Venous_Endo,damaged_CM,Ligand,Receptor,CXCL12,ACKR3,0.15375026
283414,perivascular_fibroblasts,LYVE_FOLR_Macrophages,Ligand,Receptor,ANGPTL1,LILRB3,0.15374687
283423,vCM_4,Monocytes,Ligand,Receptor,CCN1,TLR4,0.15372524
283424,vCM_4,intermediate_CM,Ligand,Receptor,WNT9A,FZD3_LRP5,0.15372472
283425,vCM_4,intermediate_CM,Ligand,Receptor,WNT9A,FZD3_LRP6,0.15372472
283426,LYVE_FOLR_Macrophages,NK,Ligand,Receptor,ICAM1,ITGAM_ITGB2,0.15371889
283427,LYVE_FOLR_Macrophages,NK,Ligand,Receptor,ICAM1,ITGAX_ITGB2,0.15371889
283428,LYVE_FOLR_Macrophages,NK,Ligand,Receptor,ICAM1,ITGAL_ITGB2,0.15371889
283435,LYVE_PLTP_Macrophages,CCL18_Macrophages,Ligand,Receptor,ICAM1,ITGAX_ITGB2,0.15370134
283436,LYVE_PLTP_Macrophages,CCL18_Macrophages,Ligand,Receptor,ICAM1,ITGAM_ITGB2,0.15370134
283437,Endocardial_Endo,NK_T,Ligand,Receptor,FAM3C,ADGRG5,0.15370104
283446,Adipo,Neuronal,Ligand,Receptor,OMG,NGFR,0.15367949
283450,Neuronal,Monocytes,Ligand,Receptor,HLA-C,LILRB2,0.15366495
283456,intermediate_CM,CD8,Ligand,Receptor,HLA-B,CD8B,0.15365365
283464,Fib_3,damaged_CM,Ligand,Receptor,CCL2,ACKR4,0.1536382
283468,Venous_Endo,Arterial_Endo,Ligand,Receptor,WNT9B,FZD6_LRP6,0.15362942
283476,healthy_CM,SPP1_Macrophages,Ligand,Receptor,HSPA1A,TLR4,0.15361612
283477,Endocardial_Endo,Purkinje_fibers,Ligand,Receptor,LAMA5,ITGA6_ITGB4,0.15361515
283480,Venous_Endo,SPP1_Macrophages,Ligand,Receptor,HLA-DPA1,CD4,0.15360834
283482,NK,NK_T,Ligand,Receptor,FAM3C,ADGRG5,0.15360498
283485,damaged_CM,Fib_0,Ligand,Receptor,WNT2B,FZD4_LRP6,0.15359864
283489,Myofib,vCM_4,Ligand,Receptor,MXRA5,PILRA,0.15359811
283491,Fib_3,Monocytes,Ligand,Receptor,HLA-A,LILRB2,0.15359303
283494,Endocardial_Endo,Neuronal,Ligand,Receptor,JAG1,NOTCH1,0.15358512
283504,intermediate_CM,Monocytes,Ligand,Receptor,HLA-F,LILRB2,0.15355164
283517,Neuronal,LYVE_FOLR_Macrophages,Ligand,Receptor,THBS2,ITGA4,0.153524
283519,vCM_3,CD8,Ligand,Receptor,HLA-B,CD8B,0.15351088
283523,CD8,CD4,Ligand,Receptor,GNAI2,ADCY7,0.15350842
283543,vCM_3,NK,Ligand,Receptor,APOB,ITGAM,0.15347132
283556,Pericyte_2,Fib_0,Ligand,Receptor,GNAI2,F2R,0.15342027
283564,vCM_4,damaged_CM,Ligand,Receptor,WNT9A,FZD6_LRP6,0.15339027
283565,vCM_4,damaged_CM,Ligand,Receptor,WNT9A,FZD6_LRP5,0.15339027
283567,vSMCs_2,LYVE_FOLR_Macrophages,Ligand,Receptor,CCN4,ITGA5,0.15338336
283577,vCM_3,Monocytes,Ligand,Receptor,APOB,ITGB2,0.15335128
283579,LYVE_PLTP_Macrophages,Fib_0,Ligand,Receptor,GRN,TNFRSF1A,0.15335006
283611,Fib_SCARA5,Purkinje_fibers,Ligand,Receptor,PI16,TNFRSF21,0.15328486
283620,Arterial_Endo,CD8,Ligand,Receptor,HLA-F,CD8A,0.15324444
283623,CD8,Monocytes,Ligand,Receptor,ITGB2,CD226,0.15322165
283626,Arterial_Endo,intermediate_CM,Ligand,Receptor,KITLG,LRRN3,0.15322009
283628,healthy_CM,Mast,Ligand,Receptor,HEBP1,FPR3,0.15321197
283645,Purkinje_fibers,NK,Ligand,Receptor,SPON2,ITGAM,0.15317148
283646,Purkinje_fibers,NK,Ligand,Receptor,PLAT,ITGAM,0.15317148
283657,Lymphatic_Endo,Fib_3,Ligand,Receptor,LAMA3,ITGAV_ITGB8,0.15315071
283664,Adipo,vCM_4,Ligand,Receptor,MIF,ACKR3,0.15312238
283665,Fib_SCARA5,Endocardial_Endo,Ligand,Receptor,WNT5B,FZD4,0.15311943
283670,Purkinje_fibers,CD4,Ligand,Receptor,CXCL12,CD4,0.1531125
283672,Mast,NK,Ligand,Receptor,C3,ITGAM,0.15310982
283677,CCL18_Macrophages,Monocytes,Ligand,Receptor,ITGB2,CD226,0.15309833
283678,LYVE_FOLR_Macrophages,Capillary_Endo,Ligand,Receptor,WNT2B,FZD6_LRP5,0.15309829
